Loss lambda1 2/eta sam_edge ||g||_2 ||g_sam||_2 ||g_ssam||_2 ||g||_1 ||g_sam||_1 ||g_ssam||_1 g_alignment sg_alignment ssg_alignment ssam_sam_g_alignment
0.09242843836545944 4.4532694816589355 2000.0 74.98554992675781 0.08762790262699127 0.12156326323747635 0.14228497445583344 1.1836633682250977 1.9651851654052734 2.454751968383789 0.028763849288225174 0.05904555320739746 0.08036026358604431 0.9874520301818848
0.09128015488386154 4.860110759735107 2000.0 73.71435546875 0.08462617546319962 0.11437474936246872 0.1323540359735489 1.123000144958496 1.9562697410583496 2.518888473510742 0.07212716341018677 0.14244790375232697 0.18459023535251617 0.986699104309082
0.09202096611261368 4.800050735473633 2000.0 72.24103546142578 0.0812150239944458 0.10769023001194 0.125313401222229 1.023721694946289 1.6245557069778442 2.023181438446045 0.0011909969616681337 0.0024116598069667816 0.0001206922679557465 0.985528290271759
0.09095948189496994 4.698194980621338 2000.0 72.32836151123047 0.08141519874334335 0.1258438676595688 0.15461057424545288 1.093469500541687 2.1518423557281494 2.786583423614502 0.22382381558418274 0.3931998908519745 0.4454261064529419 0.9893884658813477
0.09090964496135712 4.378644943237305 2000.0 73.38762664794922 0.08386342972517014 0.12392675876617432 0.14644470810890198 1.1279582977294922 2.021207809448242 2.4945261478424072 0.10805666446685791 0.17981362342834473 0.20214888453483582 0.9905346632003784
0.09099550545215607 4.784185409545898 2000.0 70.90316772460938 0.07818052172660828 0.10618751496076584 0.1273985207080841 0.9668475389480591 1.6437877416610718 2.207740306854248 0.0938330739736557 0.18861395120620728 0.24083660542964935 0.9828752875328064
0.0907532200217247 4.482504844665527 2000.0 70.47286987304688 0.07721725851297379 0.10549087077379227 0.1273932158946991 0.9640557765960693 1.6522003412246704 2.2339205741882324 0.2239963859319687 0.4288511574268341 0.5269780158996582 0.9825268983840942
0.09015538543462753 4.904627799987793 2000.0 71.99102020263672 0.08064339309930801 0.12156625092029572 0.14542023837566376 1.0849363803863525 1.9856226444244385 2.478473663330078 0.09141583740711212 0.1767125427722931 0.21753273904323578 0.9901876449584961
0.0893397107720375 4.640789031982422 2000.0 68.9130859375 0.07377731055021286 0.0962899923324585 0.11573340743780136 0.8709217309951782 1.3363958597183228 1.8111720085144043 0.08584123849868774 0.1841445416212082 0.2475319653749466 0.9805718064308167
0.08933167904615402 4.857659339904785 2000.0 69.78548431396484 0.07569128274917603 0.10651876032352448 0.1317550241947174 1.013744592666626 1.7123913764953613 2.343665599822998 0.10737726092338562 0.23074211180210114 0.3037087321281433 0.980222225189209
0.08916684240102768 4.385437488555908 2000.0 68.46821594238281 0.0728110745549202 0.09769666194915771 0.12339750677347183 0.89789879322052 1.56313157081604 2.1912388801574707 0.1753692775964737 0.380351185798645 0.48034924268722534 0.9749051332473755
0.08897354453802109 4.574066162109375 2000.0 68.17159271240234 0.07217048108577728 0.09716953337192535 0.12319671362638474 0.8925398588180542 1.5583593845367432 2.1968235969543457 0.22027336061000824 0.4664696156978607 0.5898163914680481 0.9745149612426758
0.08878795057535172 4.690360069274902 2000.0 67.87540435791016 0.07153375446796417 0.09665082395076752 0.12311120331287384 0.8800914287567139 1.5579874515533447 2.208768844604492 0.12259376794099808 0.27056455612182617 0.3512369394302368 0.9742647409439087
0.08972901105880737 4.687238693237305 2000.0 69.42715454101562 0.07490206509828568 0.10701115429401398 0.13271939754486084 0.9596280455589294 1.8511085510253906 2.5093212127685547 0.015729127451777458 0.029287388548254967 0.02976185642182827 0.9832775592803955
0.08867946267127991 4.505490779876709 2000.0 69.68016052246094 0.07545885443687439 0.1177096962928772 0.1438152939081192 1.0261917114257812 1.932335615158081 2.475093364715576 0.148729607462883 0.26690977811813354 0.3110039532184601 0.9899225234985352
0.08914808183908463 4.786559581756592 2000.0 67.85859680175781 0.07149771600961685 0.10372665524482727 0.1292695254087448 0.9492327570915222 1.7939233779907227 2.424530029296875 0.0891425833106041 0.1810186803340912 0.23344238102436066 0.9837801456451416
0.08835334330797195 4.724734306335449 2000.0 69.24454498291016 0.07450152188539505 0.11692377924919128 0.14343808591365814 1.009613037109375 1.918210506439209 2.4762825965881348 0.13484466075897217 0.2463589757680893 0.293660968542099 0.9898970723152161
0.08884423971176147 4.494260311126709 2000.0 67.40835571289062 0.07053565979003906 0.10314486920833588 0.12911787629127502 0.9343664646148682 1.792280673980713 2.42913556098938 0.14364831149578094 0.28512805700302124 0.35045745968818665 0.9838297963142395
0.08829808235168457 4.857373237609863 2000.0 65.90069580078125 0.06736316531896591 0.08757910877466202 0.11170874536037445 0.8023577928543091 1.3493175506591797 1.9918736219406128 0.056473731994628906 0.13107192516326904 0.17936654388904572 0.9681145548820496
0.0875367745757103 4.78842306137085 2000.0 66.96366119384766 0.06959205865859985 0.10240258276462555 0.13188160955905914 0.9395151138305664 1.6875643730163574 2.398064136505127 0.1816338747739792 0.3787707984447479 0.4730294942855835 0.9788334369659424
0.0872543528676033 4.668816566467285 2000.0 65.82872009277344 0.06721360236406326 0.09072025120258331 0.1137022078037262 0.789979100227356 1.31980562210083 1.844372272491455 0.06992723047733307 0.16249121725559235 0.22404657304286957 0.9769145250320435
0.08783745020627975 4.3049635887146 2000.0 67.03668212890625 0.06974654644727707 0.10567669570446014 0.13332128524780273 0.9925194978713989 1.988423228263855 2.7020440101623535 0.09091974794864655 0.17663785815238953 0.21332359313964844 0.9860346913337708
0.0875682383775711 4.544634819030762 2000.0 68.72370910644531 0.07336518913507462 0.11762376129627228 0.1437540352344513 1.1416807174682617 2.265631675720215 2.895928382873535 0.0383969247341156 0.07621173560619354 0.09843558818101883 0.9906620383262634
0.08725807815790176 4.5270161628723145 2000.0 64.2003173828125 0.06387561559677124 0.08635011315345764 0.11393315345048904 0.7723204493522644 1.3466289043426514 2.039738178253174 0.11075031012296677 0.2511243224143982 0.3245036005973816 0.9688408970832825
0.08814287930727005 4.729586601257324 2000.0 69.73706817626953 0.07558440417051315 0.12746824324131012 0.1563081443309784 1.0772887468338013 2.2778897285461426 2.9092960357666016 0.12604966759681702 0.2255268543958664 0.261863112449646 0.991523802280426
0.08619148284196854 4.698744773864746 2000.0 65.89667510986328 0.06735480576753616 0.09929048269987106 0.12867608666419983 0.887203574180603 1.7624599933624268 2.448960304260254 0.16957403719425201 0.35125967860221863 0.43453752994537354 0.9805953502655029
0.08769717812538147 4.445009708404541 2000.0 65.53701782226562 0.06660919636487961 0.10236082226037979 0.13052095472812653 0.9612201452255249 1.9168944358825684 2.602543354034424 0.13339611887931824 0.26089298725128174 0.32027512788772583 0.9846557378768921
0.08703354001045227 4.603588104248047 2000.0 67.47865295410156 0.07068539410829544 0.11263688653707504 0.1423386037349701 0.9842652678489685 1.9973230361938477 2.6974356174468994 0.17247365415096283 0.3177528381347656 0.37177905440330505 0.9865333437919617
0.08656270802021027 4.613325119018555 2000.0 67.48259735107422 0.07069381326436996 0.1145668774843216 0.14089420437812805 1.0513290166854858 2.0647435188293457 2.6327271461486816 0.00573717663064599 0.026095803827047348 0.045027803629636765 0.9909311532974243
0.0870562344789505 4.492257595062256 2000.0 65.51121520996094 0.06655585765838623 0.09890569001436234 0.12754547595977783 0.8711430430412292 1.693568468093872 2.3964076042175293 0.050800252705812454 0.10413970053195953 0.12916463613510132 0.9810077548027039
0.08695891499519348 4.505629539489746 2000.0 63.666744232177734 0.06280098110437393 0.09344092011451721 0.12392015755176544 0.7928265333175659 1.5049269199371338 2.155604362487793 0.14778266847133636 0.30943676829338074 0.38094961643218994 0.9799336791038513
0.08599918335676193 4.747440338134766 2000.0 65.0995864868164 0.06570813059806824 0.10001533478498459 0.13170643150806427 0.8914946913719177 1.6585121154785156 2.389392852783203 0.20879536867141724 0.42642125487327576 0.523158609867096 0.978553295135498
0.08646123111248016 4.648961067199707 2000.0 65.70384979248047 0.06695452332496643 0.1042434573173523 0.13283571600914001 0.9589486122131348 1.985471248626709 2.7079830169677734 0.10353035479784012 0.202039897441864 0.24340063333511353 0.986583411693573
0.08632592856884003 4.767435073852539 2000.0 64.29240417480469 0.06406205147504807 0.09706702083349228 0.13357500731945038 0.8495036959648132 1.7299985885620117 2.6166186332702637 0.25875145196914673 0.5532287955284119 0.6687864661216736 0.9736411571502686
0.08635658770799637 4.429323196411133 2000.0 64.01872253417969 0.06350883096456528 0.08635856211185455 0.1121160015463829 0.7779048085212708 1.3603492975234985 2.0000340938568115 0.0859651118516922 0.18261826038360596 0.22974486649036407 0.9714467525482178
0.08615519851446152 4.520514488220215 2000.0 66.76970672607422 0.06918255239725113 0.12080366164445877 0.15370158851146698 0.9622738361358643 2.1412320137023926 2.812469959259033 0.05696476995944977 0.10202622413635254 0.11722370982170105 0.9906561374664307
0.08551245182752609 4.442541122436523 2000.0 63.86109924316406 0.06319133192300797 0.09023617208003998 0.12187163531780243 0.7976864576339722 1.553599238395691 2.3028268814086914 0.13201004266738892 0.2850326895713806 0.3561457395553589 0.9721514582633972
0.08526439219713211 4.630702018737793 2000.0 63.61813735961914 0.06270355731248856 0.08698733150959015 0.11238636821508408 0.7315655946731567 1.289094090461731 1.8566980361938477 0.07867544144392014 0.18311184644699097 0.24898500740528107 0.9749035835266113
0.085748091340065 4.258981227874756 2000.0 67.33214569091797 0.07037347555160522 0.12354886531829834 0.149915412068367 1.08951735496521 2.3028063774108887 2.850041389465332 0.2100592404603958 0.3421291410923004 0.3814040422439575 0.9933950304985046
0.08640259504318237 4.504787445068359 2000.0 64.27935028076172 0.06403560936450958 0.10171382129192352 0.13070420920848846 0.947210431098938 1.948651909828186 2.6436867713928223 0.13598518073558807 0.2643226385116577 0.32435694336891174 0.9856399297714233
0.08564393222332001 4.613039016723633 2000.0 66.18099975585938 0.06794729083776474 0.11149648576974869 0.14187513291835785 0.9528849720954895 1.9813175201416016 2.697864532470703 0.21825569868087769 0.40273675322532654 0.4681521952152252 0.9867579936981201
0.08475401997566223 4.365457057952881 2000.0 64.79095458984375 0.06507619470357895 0.10351484268903732 0.13146629929542542 1.0088647603988647 2.1121373176574707 2.864962100982666 0.03171341121196747 0.07559187710285187 0.10526850074529648 0.98618084192276
0.08440740406513214 4.639104843139648 2000.0 64.09768676757812 0.06366819143295288 0.0974142923951149 0.12888319790363312 0.8330966234207153 1.7154104709625244 2.4328136444091797 0.07571876794099808 0.1662757396697998 0.2180202305316925 0.9804890751838684
0.0866994634270668 4.654795169830322 2000.0 63.88167190551758 0.06323272734880447 0.09572058916091919 0.12776385247707367 0.8091586232185364 1.5720323324203491 2.231516122817993 0.15740889310836792 0.32001155614852905 0.38117295503616333 0.9784030914306641
0.08477028459310532 4.826326370239258 2000.0 63.925174713134766 0.06332030147314072 0.0984979048371315 0.1315622627735138 0.8509407639503479 1.6297454833984375 2.389796495437622 0.17066167294979095 0.35973232984542847 0.44842609763145447 0.9786288738250732
0.08666195720434189 4.263775825500488 2000.0 64.134033203125 0.06374163180589676 0.10314744710922241 0.1339043378829956 0.906937837600708 1.923402190208435 2.639824867248535 0.06344380229711533 0.10360927134752274 0.10431890934705734 0.9862772226333618
0.08550314605236053 3.9358725547790527 2000.0 61.83087158203125 0.0591752827167511 0.08179222047328949 0.11118283122777939 0.8030118942260742 1.4536426067352295 2.1867637634277344 0.03650087118148804 0.0808972641825676 0.09819396585226059 0.967536985874176
0.08539814502000809 4.258086681365967 2000.0 64.02901458740234 0.0635296031832695 0.09816472977399826 0.12832652032375336 0.8473471999168396 1.7102892398834229 2.4392948150634766 0.07317618280649185 0.1256566345691681 0.13896594941616058 0.981628954410553
0.08390921354293823 4.637965679168701 2000.0 63.668514251708984 0.06280452758073807 0.09688770025968552 0.1288927048444748 0.8287038803100586 1.704660177230835 2.4317290782928467 0.12628236413002014 0.26778391003608704 0.3354302942752838 0.9803128242492676
0.08560363203287125 4.4645538330078125 2000.0 63.57647705078125 0.0626201182603836 0.10145469754934311 0.130891352891922 0.9425094127655029 1.964428424835205 2.668610095977783 0.20598767697811127 0.3952752649784088 0.46927693486213684 0.9860010743141174
0.08456568419933319 4.6206183433532715 2000.0 63.762672424316406 0.06299349665641785 0.09975375235080719 0.12646222114562988 0.9205390214920044 1.9013422727584839 2.5425636768341064 0.02608295902609825 0.04547649621963501 0.053165070712566376 0.9868731498718262
0.08391807228326797 4.504127025604248 2000.0 64.02809143066406 0.06352772563695908 0.10260971635580063 0.13103453814983368 0.9879844188690186 2.1072635650634766 2.8680310249328613 0.20882855355739594 0.3937208652496338 0.4670715928077698 0.9862373471260071
0.08458048105239868 4.6720428466796875 2000.0 66.39940643310547 0.06840422749519348 0.11282424628734589 0.14313054084777832 0.9516672492027283 1.969179630279541 2.6106319427490234 0.11282134056091309 0.21157924830913544 0.2510220408439636 0.9878467917442322
0.08495768904685974 4.411329746246338 2000.0 62.73634338378906 0.06094961613416672 0.08909941464662552 0.12059200555086136 0.7480179071426392 1.4644559621810913 2.2275052070617676 0.03982652723789215 0.08341693133115768 0.09879523515701294 0.9721884727478027
0.08579359203577042 4.317823886871338 2000.0 63.189849853515625 0.06184845417737961 0.09500203281641006 0.1274733990430832 0.7974721193313599 1.5642038583755493 2.2185118198394775 0.06638309359550476 0.13771824538707733 0.16199012100696564 0.9788528680801392
0.08332852274179459 4.424962043762207 2000.0 63.1716423034668 0.06181223317980766 0.09625165909528732 0.12870608270168304 0.8115952610969543 1.698920726776123 2.426696300506592 0.051361534744501114 0.11119889467954636 0.13870219886302948 0.9802160859107971
0.08447694033384323 4.785100936889648 2000.0 61.93882369995117 0.059385403990745544 0.0816991850733757 0.1106962338089943 0.710680365562439 1.3113831281661987 2.0292723178863525 0.03615536168217659 0.08416891098022461 0.11692645400762558 0.964762806892395
0.08519556373357773 4.7343974113464355 2000.0 63.36362075805664 0.06219466030597687 0.08991032838821411 0.11904949694871902 0.8140576481819153 1.583224892616272 2.319525718688965 0.14917036890983582 0.33644384145736694 0.4421772062778473 0.9736518263816833
0.08414683490991592 4.115365505218506 2000.0 66.25447082519531 0.06810082495212555 0.12323572486639023 0.1496402770280838 1.04851233959198 2.2925150394439697 2.8291220664978027 0.34289395809173584 0.5377357602119446 0.5830341577529907 0.9938037991523743
0.0840180367231369 4.733999252319336 2000.0 61.33052444458008 0.05820641666650772 0.08301620930433273 0.11436758190393448 0.6986204385757446 1.3570414781570435 2.1160757541656494 0.017305707558989525 0.03944730758666992 0.050384413450956345 0.9689441919326782
0.08402669429779053 4.096274375915527 2000.0 66.17240905761719 0.06792934238910675 0.12323664873838425 0.14960026741027832 1.0444023609161377 2.291733503341675 2.8267931938171387 0.033516671508550644 0.042213499546051025 0.0380355641245842 0.9938430190086365
0.0851287990808487 4.54957389831543 2000.0 61.80126953125 0.05911773443222046 0.09042312204837799 0.1262913942337036 0.7352957129478455 1.50611412525177 2.2762765884399414 0.14684061706066132 0.3112342655658722 0.3761574327945709 0.9738001227378845
0.08432362228631973 4.80411958694458 2000.0 63.44687271118164 0.06236088275909424 0.10039713978767395 0.13443388044834137 0.8845653533935547 1.9999058246612549 2.8913469314575195 0.18521004915237427 0.3717089295387268 0.44720762968063354 0.9808241128921509
0.08426336944103241 4.223148345947266 2000.0 63.254913330078125 0.06197795644402504 0.09800151735544205 0.1288517564535141 0.8413890600204468 1.7371777296066284 2.471479892730713 0.07379293441772461 0.13848529756069183 0.15485168993473053 0.9823798537254333
0.08419632911682129 4.694526672363281 2000.0 63.44495391845703 0.06235704943537712 0.09804577380418777 0.12899591028690338 0.8281557559967041 1.7887094020843506 2.551353931427002 0.09784934669733047 0.19707995653152466 0.24013660848140717 0.9821960926055908
0.08508742600679398 4.69717264175415 2000.0 62.72269058227539 0.06092264875769615 0.09443151205778122 0.1272708624601364 0.7683495283126831 1.5384634733200073 2.199831485748291 0.03450794890522957 0.07040838152170181 0.08245906233787537 0.9789454936981201
0.08355429768562317 4.553232192993164 2000.0 65.76405334472656 0.06707936525344849 0.11266574263572693 0.1432667076587677 0.9389804005622864 1.9738765954971313 2.61601185798645 0.09166927635669708 0.17298221588134766 0.2039468139410019 0.9881969094276428
0.08402738720178604 4.652149677276611 2000.0 62.121463775634766 0.05974176898598671 0.08842373639345169 0.12083259224891663 0.7390450239181519 1.4630415439605713 2.2361600399017334 0.09971751272678375 0.23020672798156738 0.3060119152069092 0.9724690318107605
0.08395509421825409 4.605554103851318 2000.0 60.541900634765625 0.05669606849551201 0.08081642538309097 0.11189088970422745 0.7601649165153503 1.4602195024490356 2.2292706966400146 0.048296745866537094 0.11044139415025711 0.14883440732955933 0.9677140116691589
0.08294899761676788 4.184311389923096 2000.0 61.554107666015625 0.05863834172487259 0.08690240979194641 0.12070257216691971 0.7630531191825867 1.553918719291687 2.364771842956543 0.06858384609222412 0.15638263523578644 0.19667279720306396 0.971583902835846
0.08318520337343216 4.5403313636779785 2000.0 64.87460327148438 0.06524715572595596 0.11366360634565353 0.14088603854179382 0.9766713380813599 2.0561301708221436 2.6297507286071777 0.12756966054439545 0.2208259403705597 0.2520747482776642 0.9923250079154968
0.08322965353727341 4.278836727142334 2000.0 62.94681930541992 0.061365921050310135 0.09955897182226181 0.12668664753437042 0.8907783627510071 1.8990994691848755 2.536628484725952 0.042700108140707016 0.07822079956531525 0.09129240363836288 0.9874097108840942
0.08380157500505447 4.578370571136475 2000.0 66.19535064697266 0.06797725707292557 0.12251022458076477 0.15271268784999847 0.9573075771331787 2.175240993499756 2.8242416381835938 0.28508850932121277 0.46535834670066833 0.5107939839363098 0.9916670918464661
0.08316594362258911 4.479305267333984 2000.0 64.1229248046875 0.06371916830539703 0.10986622422933578 0.14055410027503967 0.9689326882362366 2.1324284076690674 2.8306806087493896 0.007307492196559906 0.03490928187966347 0.0601530559360981 0.9895249605178833
0.08285429328680038 4.549837589263916 2000.0 64.69566345214844 0.06488172709941864 0.1118515133857727 0.14186394214630127 1.0043649673461914 2.2726502418518066 2.9924471378326416 0.14459531009197235 0.2696479856967926 0.3171156644821167 0.9901168942451477
0.082990363240242 4.673169136047363 2000.0 60.653717041015625 0.056908976286649704 0.08235049247741699 0.11415991932153702 0.6868929862976074 1.3561797142028809 2.123258590698242 0.025099648162722588 0.058122746646404266 0.0704088807106018 0.969178318977356
0.08272480219602585 4.475069522857666 2000.0 64.5857925415039 0.06465785950422287 0.11177131533622742 0.14177417755126953 1.000511646270752 2.2706899642944336 2.992464542388916 0.20627914369106293 0.3531915545463562 0.39584916830062866 0.9902026653289795
0.08341683447360992 4.570420265197754 2000.0 60.370574951171875 0.05637066066265106 0.0860445648431778 0.11848925799131393 0.6801949739456177 1.389862060546875 2.1062049865722656 0.01670706458389759 0.02841857820749283 0.02129581943154335 0.9731809496879578
0.0825987160205841 4.120628833770752 2000.0 64.4751968383789 0.06443293392658234 0.11163727939128876 0.14178606867790222 0.9976689219474792 2.271907329559326 2.991464853286743 0.3286271393299103 0.5416743755340576 0.5881478190422058 0.9902064204216003
0.08278131484985352 4.5638933181762695 2000.0 62.69999313354492 0.06087786331772804 0.09955272823572159 0.12683039903640747 0.8814759850502014 1.8941140174865723 2.534397602081299 0.0037083213683217764 0.004530798643827438 0.008745895698666573 0.9876055717468262
0.08247555792331696 4.155856609344482 2000.0 64.39315795898438 0.06426633149385452 0.11160335689783096 0.14177143573760986 0.9971345663070679 2.2741522789001465 2.9900894165039062 0.21157237887382507 0.3628561496734619 0.40555211901664734 0.9902812242507935
0.08315187692642212 4.375146389007568 2000.0 59.6168212890625 0.05495047569274902 0.07040812075138092 0.09538143873214722 0.5981988310813904 0.9920505285263062 1.6403034925460815 0.023334363475441933 0.05271325260400772 0.058492161333560944 0.9514741897583008
0.08284026384353638 4.69912052154541 2000.0 60.737361907958984 0.05706850066781044 0.07989136874675751 0.11007236689329147 0.6727213859558105 1.2638643980026245 1.9973371028900146 0.014814999885857105 0.04354139789938927 0.06613262742757797 0.9636965990066528
0.08310204744338989 4.409493923187256 2000.0 60.20578384399414 0.05605857074260712 0.08611443638801575 0.11861097067594528 0.6712313294410706 1.397275686264038 2.1153016090393066 0.10380064696073532 0.2316681146621704 0.2963327169418335 0.9734122157096863
0.0822281464934349 4.682757377624512 2000.0 63.2535285949707 0.061975207179784775 0.10673145949840546 0.13671302795410156 0.8349681496620178 1.8474311828613281 2.5034968852996826 0.10407663881778717 0.18804994225502014 0.22024446725845337 0.9898110032081604
0.08243520557880402 4.354487419128418 2000.0 62.718299865722656 0.06091398745775223 0.1015927866101265 0.131337970495224 0.8753374814987183 1.9651931524276733 2.6816110610961914 0.14262191951274872 0.2627168595790863 0.3040989935398102 0.9878039956092834
0.08211494982242584 4.309439182281494 2000.0 63.20061492919922 0.061869870871305466 0.10660185664892197 0.13658617436885834 0.835401713848114 1.849937915802002 2.507664680480957 0.023705486208200455 0.051684118807315826 0.06370298564434052 0.9897193312644958
0.0829039141535759 4.157675743103027 2000.0 60.16414260864258 0.05597984790802002 0.08611797541379929 0.11858858168125153 0.6690266132354736 1.4013720750808716 2.1200332641601562 0.02656182087957859 0.06436104327440262 0.0829562246799469 0.9735961556434631
0.0826985314488411 4.302870750427246 2000.0 61.32181930541992 0.05818963795900345 0.08771813660860062 0.1184527724981308 0.7511694431304932 1.4782394170761108 2.1670777797698975 0.03225569799542427 0.07022727280855179 0.09061063826084137 0.9775474071502686
0.08231398463249207 4.488195419311523 2000.0 60.3958854675293 0.05641867220401764 0.08036462962627411 0.10916920751333237 0.709566593170166 1.3252806663513184 1.956610918045044 0.011708579957485199 0.034904103726148605 0.052972253412008286 0.9700178503990173
0.08207499980926514 4.435577869415283 2000.0 63.67149353027344 0.0628105029463768 0.1088462620973587 0.13979879021644592 0.8838812112808228 1.9400670528411865 2.6575706005096436 0.11255712062120438 0.21108902990818024 0.2504027485847473 0.9874138832092285
0.08271393179893494 4.604985237121582 2000.0 60.049476623535156 0.05576338618993759 0.08613342046737671 0.11871795356273651 0.668784499168396 1.403506875038147 2.1220040321350098 0.10658856481313705 0.23141059279441833 0.2904019355773926 0.9737399220466614
0.08257029950618744 4.348639011383057 2000.0 62.346214294433594 0.06018180772662163 0.09796416759490967 0.12943805754184723 0.8397500514984131 1.7621405124664307 2.5190701484680176 0.04636988416314125 0.09436682611703873 0.12372580170631409 0.9834036827087402
0.08212123066186905 4.301969528198242 2000.0 63.68097686767578 0.06282953172922134 0.11025393754243851 0.14090842008590698 0.9667707681655884 2.146974802017212 2.8310673236846924 0.029769496992230415 0.05853879079222679 0.07516425848007202 0.9899616241455078
0.08253604918718338 4.42900276184082 2000.0 59.6171760559082 0.05495113879442215 0.0801352933049202 0.11269349604845047 0.7391746044158936 1.4476265907287598 2.2621734142303467 0.0024435664527118206 0.011941511183977127 0.022808339446783066 0.968539297580719
0.08190509676933289 4.4034247398376465 2000.0 61.40647506713867 0.05835295468568802 0.09085500985383987 0.12001435458660126 0.7875596880912781 1.667137861251831 2.365417718887329 0.04137624055147171 0.0834578201174736 0.10469728708267212 0.9820582270622253
0.08087322115898132 4.643167495727539 2000.0 61.3895149230957 0.05832021310925484 0.09368126839399338 0.12810355424880981 0.7594974040985107 1.6625468730926514 2.4202945232391357 0.2122090458869934 0.44018465280532837 0.5304014086723328 0.9793200492858887
0.08123035728931427 4.192889213562012 2000.0 62.0092887878418 0.059522759169340134 0.10038575530052185 0.13003744184970856 0.9113229513168335 2.075390338897705 2.8578014373779297 0.05647753179073334 0.12139765173196793 0.1535426378250122 0.9869586825370789
0.08338675647974014 4.298768043518066 2000.0 62.4493408203125 0.06038428470492363 0.11191172897815704 0.14165961742401123 0.9181612730026245 2.1755778789520264 2.8291473388671875 0.17878937721252441 0.3036055862903595 0.33969685435295105 0.9925774335861206
0.08148260414600372 4.092526912689209 2000.0 63.74837875366211 0.0629647821187973 0.110833540558815 0.14120253920555115 0.9798513650894165 2.2650578022003174 2.987372636795044 0.11270110309123993 0.19482769072055817 0.21900349855422974 0.9903994798660278
0.08235784620046616 4.416429042816162 2000.0 60.29075622558594 0.056219376623630524 0.09063999354839325 0.12405001372098923 0.724931001663208 1.5427799224853516 2.274949550628662 0.041475649923086166 0.07950161397457123 0.09098254889249802 0.9816266894340515
0.08220949023962021 4.498414993286133 2000.0 59.0290641784668 0.05385598912835121 0.0695800706744194 0.09550508111715317 0.5766245722770691 0.9942092895507812 1.6676738262176514 0.01674802415072918 0.0507914237678051 0.08943621814250946 0.950275719165802
0.08167465776205063 4.006680965423584 2000.0 59.97711944580078 0.05562698468565941 0.08222085982561111 0.11475279182195663 0.6842523217201233 1.3625240325927734 2.1349518299102783 0.063970185816288 0.13145963847637177 0.15998634696006775 0.970734179019928
0.0821375623345375 4.616705417633057 2000.0 58.962257385253906 0.053732309490442276 0.06948132067918777 0.0954383909702301 0.5740671157836914 0.9925212264060974 1.6667122840881348 0.10347703099250793 0.27123311161994934 0.4003724157810211 0.9502112865447998
0.08222084492444992 4.140352725982666 2000.0 59.87604904174805 0.05543679744005203 0.08605799823999405 0.11882845312356949 0.6661971807479858 1.4060522317886353 2.127513885498047 0.06448106467723846 0.1391478180885315 0.17069481313228607 0.9738439917564392
0.08165022730827332 4.533138751983643 2000.0 62.0931396484375 0.05968642979860306 0.09971950948238373 0.1272493451833725 0.8749350309371948 1.8945753574371338 2.524285078048706 0.004107247572392225 0.018928799778223038 0.02862968109548092 0.9882022738456726
