Iter Loss lambda1 2/eta sam_edge ||g||_2 ||g_sam||_2 ||g_ssam||_2 ||g||_1 ||g_sam||_1 ||g_ssam||_1 g_alignment sg_alignment ssg_alignment ssam_sam_g_alignment
0 0.11656614392995834 5.107647895812988 666.6666666666666 51.43135452270508 0.42994681000709534 0.9018007516860962 0.9139322638511658 8.591672897338867 18.404373168945312 18.65286636352539 0.20458640158176422 0.2269362509250641 0.2300453931093216 0.9999290108680725
100 0.09619724750518799 4.8788161277771 666.6666666666666 30.626562118530273 0.1474728286266327 0.46026554703712463 0.5281783938407898 2.6702680587768555 8.891817092895508 10.231874465942383 0.027694426476955414 0.04599378630518913 0.053832780569791794 0.997366726398468
200 0.09331077337265015 4.896977424621582 666.6666666666666 24.768680572509766 0.09557398408651352 0.27133890986442566 0.4244772791862488 1.3564648628234863 5.400581359863281 8.8690824508667 0.07820472866296768 0.18351849913597107 0.22627262771129608 0.9799404144287109
300 0.09206308424472809 4.657790184020996 666.6666666666666 23.652389526367188 0.08700203895568848 0.25156956911087036 0.4359005093574524 1.1121602058410645 4.608661651611328 8.474838256835938 0.07399622350931168 0.1696913242340088 0.1934386044740677 0.9767688512802124
400 0.09113386273384094 4.705138206481934 666.6666666666666 23.16884994506836 0.08341839164495468 0.25762173533439636 0.44777151942253113 1.0360476970672607 4.5746612548828125 8.347115516662598 0.1921246200799942 0.4306753873825073 0.47741973400115967 0.9805676937103271
500 0.09036242961883545 4.8339691162109375 666.6666666666666 22.80731964111328 0.08078998327255249 0.26196354627609253 0.4536139667034149 1.004921317100525 4.586578369140625 8.37494945526123 0.0519956611096859 0.0969783142209053 0.09532342106103897 0.98287034034729
600 0.08970007300376892 4.783942222595215 666.6666666666666 22.531408309936523 0.07881330698728561 0.2640506327152252 0.4563278555870056 0.992778480052948 4.606995582580566 8.429778099060059 0.2625527083873749 0.5387973189353943 0.5777269601821899 0.9840521216392517
700 0.08911966532468796 4.923652648925781 666.6666666666666 22.280620574951172 0.07703860849142075 0.26528221368789673 0.4579651355743408 0.9767167568206787 4.62473201751709 8.442234992980957 0.2545711398124695 0.5361081957817078 0.5859836935997009 0.9848118424415588
800 0.08860483765602112 4.79976749420166 666.6666666666666 22.068115234375 0.07555116713047028 0.26678845286369324 0.45919209718704224 0.9677688479423523 4.662105560302734 8.444581031799316 0.10903090983629227 0.22507062554359436 0.2388126403093338 0.9854406118392944
900 0.08814151585102081 4.648181915283203 666.6666666666666 21.896881103515625 0.07436350733041763 0.2679872512817383 0.46027737855911255 0.9543015360832214 4.693515777587891 8.45577335357666 0.0318245068192482 0.05998935550451279 0.054830510169267654 0.9859311580657959
1000 0.08772134780883789 4.857138633728027 666.6666666666666 21.754690170288086 0.07338466495275497 0.2698567807674408 0.46122631430625916 0.9424925446510315 4.72312593460083 8.462666511535645 0.12706932425498962 0.2598150968551636 0.29083263874053955 0.9864464402198792
1100 0.08733677119016647 4.787353038787842 666.6666666666666 21.621416091918945 0.07247331738471985 0.2708117663860321 0.46189749240875244 0.9310067296028137 4.748202800750732 8.487870216369629 0.33180680871009827 0.670380175113678 0.7187274098396301 0.9867314696311951
1200 0.08698202669620514 4.8753886222839355 666.6666666666666 21.519786834716797 0.07178229838609695 0.27163949608802795 0.46244335174560547 0.9247033596038818 4.762032508850098 8.490777015686035 0.35172736644744873 0.7076764702796936 0.7577255964279175 0.9870279431343079
1300 0.08665283024311066 4.560423851013184 666.6666666666666 21.43039321899414 0.07117730379104614 0.2729510962963104 0.4632015824317932 0.9211494326591492 4.790675163269043 8.507109642028809 0.1924620121717453 0.3765530288219452 0.4011121690273285 0.9873372912406921
1400 0.08634542673826218 4.649817943572998 666.6666666666666 21.3365478515625 0.0705450251698494 0.27395251393318176 0.463698148727417 0.9109019041061401 4.792515754699707 8.517621040344238 0.1829683780670166 0.3660328686237335 0.3831481337547302 0.9875869750976562
1500 0.08605775237083435 4.854571342468262 666.6666666666666 21.261219024658203 0.07003960758447647 0.275073766708374 0.46400538086891174 0.9036346077919006 4.817500114440918 8.51231575012207 0.21109643578529358 0.4273645579814911 0.4633096158504486 0.9877610206604004
1600 0.08578775078058243 4.828189373016357 666.6666666666666 21.18207550048828 0.06951061636209488 0.27569517493247986 0.4642442464828491 0.9001833200454712 4.826798915863037 8.502782821655273 0.28834569454193115 0.5683844089508057 0.6102609038352966 0.9879103899002075
1700 0.08553328365087509 4.5856242179870605 666.6666666666666 21.114309310913086 0.0690593272447586 0.2761364281177521 0.4646880328655243 0.8879321813583374 4.835617542266846 8.514556884765625 0.1177649274468422 0.2163107693195343 0.21965292096138 0.9881071448326111
1800 0.08529294282197952 4.850973129272461 666.6666666666666 21.048730850219727 0.06862403452396393 0.2768782079219818 0.46496331691741943 0.8785687685012817 4.8471503257751465 8.517351150512695 0.2799305021762848 0.5554836988449097 0.6013046503067017 0.9882371425628662
1900 0.08506575971841812 4.784363269805908 666.6666666666666 20.9973087310791 0.06828370690345764 0.27775105834007263 0.46504297852516174 0.8720695376396179 4.873113632202148 8.520772933959961 0.308210164308548 0.612252414226532 0.6590079069137573 0.9883195757865906
2000 0.08484998345375061 4.875568389892578 666.6666666666666 20.954614639282227 0.06800181418657303 0.2785800099372864 0.4652842879295349 0.8600074648857117 4.889153480529785 8.52082347869873 0.3071940839290619 0.6039536595344543 0.6524894833564758 0.9884524941444397
2100 0.08464459329843521 4.748234748840332 666.6666666666666 20.90641212463379 0.06768427044153214 0.27926933765411377 0.4653392732143402 0.8564417362213135 4.911277770996094 8.518020629882812 0.16693149507045746 0.33412277698516846 0.3680058717727661 0.9885774254798889
2200 0.08444833755493164 4.856877326965332 666.6666666666666 20.843496322631836 0.06727094948291779 0.2792760729789734 0.465436190366745 0.8445886373519897 4.910894393920898 8.531023025512695 0.3211642801761627 0.6259359121322632 0.6722539067268372 0.988592803478241
2300 0.08426074683666229 4.798835277557373 666.6666666666666 20.800142288208008 0.06698688864707947 0.27944129705429077 0.46543484926223755 0.8375256061553955 4.916471004486084 8.522371292114258 0.2713439166545868 0.5263631343841553 0.5703810453414917 0.9886152148246765
2400 0.08408063650131226 4.820437908172607 666.6666666666666 20.756261825561523 0.0667000263929367 0.27985823154449463 0.46539658308029175 0.8369578123092651 4.932063579559326 8.516514778137207 0.3372870981693268 0.6516180038452148 0.7026169896125793 0.9887003302574158
2500 0.08390744030475616 4.618309020996094 666.6666666666666 20.718801498413086 0.06645563989877701 0.2802678346633911 0.46547839045524597 0.8360093235969543 4.95362663269043 8.515274047851562 0.16542592644691467 0.3158699572086334 0.33563756942749023 0.9887611865997314
2600 0.08374091237783432 4.784724712371826 666.6666666666666 20.687047958374023 0.0662488341331482 0.28052574396133423 0.46540310978889465 0.8422853946685791 4.957144737243652 8.51303482055664 0.2597281038761139 0.5057231187820435 0.547404944896698 0.9888080358505249
2700 0.08358049392700195 4.649278163909912 666.6666666666666 20.656103134155273 0.06604760885238647 0.28058797121047974 0.46527600288391113 0.8391671776771545 4.960790157318115 8.50894546508789 0.1524021476507187 0.27447083592414856 0.27833884954452515 0.9888128638267517
2800 0.0834263265132904 4.711591720581055 666.6666666666666 20.62487030029297 0.06584485620260239 0.28073611855506897 0.46546366810798645 0.838233470916748 4.973798751831055 8.520648956298828 0.15634165704250336 0.30496805906295776 0.3289441764354706 0.9888584017753601
2900 0.08327751606702805 4.747199058532715 666.6666666666666 20.599336624145508 0.06567933410406113 0.28081420063972473 0.4651598036289215 0.8375930190086365 4.99191427230835 8.525447845458984 0.20562538504600525 0.404371440410614 0.44530919194221497 0.9888792037963867
3000 0.08313355594873428 4.683652400970459 666.6666666666666 20.5678768157959 0.06547568738460541 0.2810552418231964 0.4651598334312439 0.8395395874977112 4.999648094177246 8.530256271362305 0.06755519658327103 0.13666139543056488 0.15416644513607025 0.9889189004898071
3100 0.0829942375421524 4.574204921722412 666.6666666666666 20.54087257385254 0.06530113518238068 0.2813675105571747 0.4652074873447418 0.8426033854484558 5.0111470222473145 8.532685279846191 0.18171551823616028 0.3312646746635437 0.3357263207435608 0.9889570474624634
3200 0.08285949379205704 4.5775556564331055 666.6666666666666 20.51026153564453 0.06510355323553085 0.2815690040588379 0.4652164876461029 0.8402546048164368 5.011162757873535 8.53091812133789 0.14930157363414764 0.2859834134578705 0.3075599670410156 0.9890272617340088
3300 0.08272864669561386 4.527240753173828 666.6666666666666 20.493637084960938 0.0649963989853859 0.281862735748291 0.4652329087257385 0.8376156091690063 5.021905422210693 8.533329010009766 0.006907959934324026 0.0347115732729435 0.05882604420185089 0.9890537858009338
3400 0.08260133862495422 4.679786205291748 666.6666666666666 20.476749420166016 0.0648876205086708 0.28212952613830566 0.4653012752532959 0.8394321799278259 5.036537170410156 8.540475845336914 0.056696709245443344 0.12049664556980133 0.13628610968589783 0.9890941977500916
3500 0.0824778601527214 4.604020595550537 666.6666666666666 20.456754684448242 0.06475896388292313 0.2824740409851074 0.4651748239994049 0.8328378200531006 5.045061111450195 8.548837661743164 0.13551408052444458 0.2679723799228668 0.29305657744407654 0.9891469478607178
3600 0.08235761523246765 4.726187705993652 666.6666666666666 20.440635681152344 0.06465533375740051 0.28269827365875244 0.46493205428123474 0.8387587070465088 5.05482816696167 8.545990943908691 0.2968306243419647 0.5591148138046265 0.5971692204475403 0.9891517162322998
