Iter Loss lambda1 2/eta sam_edge ||g||_2 ||g_sam||_2 ||g_ssam||_2 ||g||_1 ||g_sam||_1 ||g_ssam||_1 g_alignment sg_alignment ssg_alignment ssam_sam_g_alignment
0 0.13244476914405823 5.1702961921691895 666.6666666666666 58.958152770996094 0.5719952583312988 1.0746090412139893 1.0823607444763184 12.09273910522461 23.350982666015625 23.520132064819336 0.6811226010322571 0.7110973000526428 0.7120142579078674 0.99997878074646
100 0.09841720759868622 4.685187339782715 666.6666666666666 33.29635238647461 0.17503932118415833 0.5268934369087219 0.5829285383224487 3.3818094730377197 11.001043319702148 12.227115631103516 0.07474607974290848 0.09095572680234909 0.09232842922210693 0.9980043768882751
200 0.09452551603317261 4.948822498321533 666.6666666666666 25.463237762451172 0.10111868381500244 0.2854577898979187 0.4312847852706909 1.545862078666687 5.509923934936523 8.754926681518555 0.10119041800498962 0.2356477528810501 0.27851295471191406 0.9774101972579956
300 0.09313006699085236 4.656552791595459 666.6666666666666 23.89028549194336 0.08879382908344269 0.24890172481536865 0.4320599436759949 1.219391942024231 4.538506507873535 8.256613731384277 0.1638118475675583 0.36884909868240356 0.40562087297439575 0.972542941570282
400 0.09216028451919556 4.902500152587891 666.6666666666666 23.340456008911133 0.08468128740787506 0.2556626796722412 0.45120853185653687 1.1127101182937622 4.695911884307861 8.730295181274414 0.04575648531317711 0.09753908962011337 0.11222559958696365 0.9786068797111511
500 0.09136585146188736 4.784442901611328 666.6666666666666 22.97385025024414 0.08199528604745865 0.2611476182937622 0.4602297842502594 1.0815911293029785 4.830246925354004 8.952376365661621 0.1774851232767105 0.3766586184501648 0.3956139087677002 0.9822041392326355
600 0.09068409353494644 4.777644157409668 666.6666666666666 22.67230224609375 0.07981953769922256 0.2636931240558624 0.46420708298683167 1.0474441051483154 4.877605438232422 8.990996360778809 0.02002294920384884 0.04119298234581947 0.046379171311855316 0.9838509559631348
700 0.0900857001543045 4.850573539733887 666.6666666666666 22.41744613647461 0.07800427079200745 0.2657776176929474 0.4663125276565552 1.0217634439468384 4.9201130867004395 8.982351303100586 0.08705177903175354 0.19079707562923431 0.20669302344322205 0.9850471019744873
800 0.08955313265323639 4.608433246612549 666.6666666666666 22.19767189025879 0.076456218957901 0.2667563259601593 0.4675234258174896 0.998935878276825 4.936285495758057 8.983672142028809 0.0684262216091156 0.14218713343143463 0.15442892909049988 0.9858080744743347
900 0.08907397836446762 4.686819076538086 666.6666666666666 22.021602630615234 0.07522758096456528 0.26858043670654297 0.4686338007450104 0.9768478274345398 4.975593566894531 8.985631942749023 0.3691501021385193 0.7497140765190125 0.7821234464645386 0.9865186214447021
1000 0.08863968402147293 4.665054798126221 666.6666666666666 21.865161895751953 0.07414456456899643 0.2691080868244171 0.46895280480384827 0.9667812585830688 4.996178150177002 8.983909606933594 0.1431596726179123 0.2863268554210663 0.2974325120449066 0.9868831634521484
1100 0.08824212849140167 4.629948616027832 666.6666666666666 21.734508514404297 0.07324628531932831 0.26936274766921997 0.4692782461643219 0.956881582736969 5.0081400871276855 9.002058982849121 0.27910763025283813 0.5637682676315308 0.592461109161377 0.987205445766449
1200 0.08787531405687332 4.758142948150635 666.6666666666666 21.610462188720703 0.07239867001771927 0.2698206901550293 0.4695770740509033 0.9448264837265015 5.013837814331055 8.994377136230469 0.058042265474796295 0.1115373894572258 0.11318134516477585 0.9875345826148987
1300 0.08753609657287598 4.68170166015625 666.6666666666666 21.495149612426758 0.0716152936220169 0.27035123109817505 0.46975576877593994 0.9398715496063232 5.009420394897461 8.98470401763916 0.21816523373126984 0.437021404504776 0.45329418778419495 0.987772524356842
1400 0.08722052723169327 4.6602888107299805 666.6666666666666 21.406597137451172 0.07101669162511826 0.27126941084861755 0.4699672758579254 0.9331151247024536 5.022405624389648 8.983779907226562 0.08615725487470627 0.17458432912826538 0.17666757106781006 0.9879327416419983
1500 0.0869259238243103 4.527370452880859 666.6666666666666 21.3170108795166 0.07041376084089279 0.271809846162796 0.47007301449775696 0.9210412502288818 5.027465343475342 8.965984344482422 0.10681579262018204 0.19804321229457855 0.20038126409053802 0.9880463480949402
1600 0.0866500586271286 4.6407647132873535 666.6666666666666 21.220111846923828 0.06976458430290222 0.2721991539001465 0.47014153003692627 0.9146955013275146 5.045083999633789 8.968352317810059 0.2572050988674164 0.4929512143135071 0.5073902010917664 0.9882513880729675
1700 0.0863904356956482 4.688377857208252 666.6666666666666 21.145666122436523 0.06926795840263367 0.27261823415756226 0.4702986180782318 0.9098217487335205 5.051993370056152 8.959295272827148 0.07614865154027939 0.14692139625549316 0.15577906370162964 0.9883822202682495
1800 0.08614531904459 4.578675270080566 666.6666666666666 21.078645706176758 0.06882242113351822 0.2731471359729767 0.4704521596431732 0.9062952995300293 5.063065528869629 8.958856582641602 0.29641395807266235 0.578896164894104 0.6031824350357056 0.9885953664779663
1900 0.0859132632613182 4.57921028137207 666.6666666666666 21.020687103271484 0.068438321352005 0.2739757299423218 0.4705181121826172 0.8997424840927124 5.087978363037109 8.965706825256348 0.2763635516166687 0.5381447672843933 0.5588558912277222 0.9887323379516602
2000 0.08569283783435822 4.589125156402588 666.6666666666666 20.969070434570312 0.06809718906879425 0.27444425225257874 0.4704902172088623 0.8992546796798706 5.099302291870117 8.968032836914062 0.31438493728637695 0.6091824769973755 0.632361114025116 0.9888001680374146
2100 0.0854831263422966 4.71234655380249 666.6666666666666 20.91298484802246 0.06772751361131668 0.2743908166885376 0.47052428126335144 0.8972675800323486 5.095277786254883 8.971558570861816 0.13069471716880798 0.26343250274658203 0.2794739007949829 0.9888079166412354
2200 0.08528311550617218 4.543403148651123 666.6666666666666 20.862783432006836 0.06739751249551773 0.27499112486839294 0.4706144630908966 0.892695426940918 5.108785152435303 8.970146179199219 0.38918957114219666 0.7562350630760193 0.783587634563446 0.9888767600059509
2300 0.08509179204702377 4.627861976623535 666.6666666666666 20.813949584960938 0.06707728654146194 0.27572759985923767 0.4706653952598572 0.8893797993659973 5.12685489654541 8.972089767456055 0.32074180245399475 0.6197358965873718 0.6428892612457275 0.9890453219413757
2400 0.08490848541259766 4.561567306518555 666.6666666666666 20.791343688964844 0.06692932546138763 0.2762506604194641 0.47065043449401855 0.8869928121566772 5.132922649383545 8.970890045166016 0.24012203514575958 0.4523327052593231 0.46153944730758667 0.9892060160636902
2500 0.08473250269889832 4.62411642074585 666.6666666666666 20.75554656982422 0.06669535487890244 0.2766881585121155 0.4707460403442383 0.8835822343826294 5.134267330169678 8.974128723144531 0.3554248511791229 0.6792369484901428 0.7049288749694824 0.989230215549469
2600 0.08456362038850784 4.572793006896973 666.6666666666666 20.717540740966797 0.066447414457798 0.2766277492046356 0.47077056765556335 0.881255030632019 5.132265090942383 8.973348617553711 0.29027172923088074 0.5481312274932861 0.5598103404045105 0.9892796874046326
2700 0.08440141379833221 4.598484516143799 666.6666666666666 20.676137924194336 0.0661778599023819 0.2770983576774597 0.4708361029624939 0.8761181831359863 5.135181427001953 8.972816467285156 0.3694031238555908 0.6988592147827148 0.7232871055603027 0.9893619418144226
2800 0.0842452421784401 4.571608543395996 666.6666666666666 20.63716697692871 0.06592464447021484 0.2775196135044098 0.4708821177482605 0.8740119338035583 5.149451732635498 8.97907543182373 0.0678325667977333 0.12244904786348343 0.12114444375038147 0.9895133376121521
2900 0.08409421145915985 4.5457305908203125 666.6666666666666 20.60235595703125 0.06569888442754745 0.27743372321128845 0.47078973054885864 0.8714010715484619 5.152688980102539 8.981257438659668 0.19115807116031647 0.35697707533836365 0.3628348708152771 0.9894639849662781
3000 0.08394833654165268 4.587704658508301 666.6666666666666 20.57623863220215 0.06552977859973907 0.27719351649284363 0.47067737579345703 0.8689277172088623 5.158793926239014 8.995343208312988 0.12816761434078217 0.2311810851097107 0.2336241453886032 0.9894604682922363
3100 0.08380737155675888 4.685779571533203 666.6666666666666 20.54777717590332 0.06534574180841446 0.2773182690143585 0.4705299437046051 0.8651099801063538 5.163723945617676 8.98395824432373 0.1312723457813263 0.25213760137557983 0.2618604898452759 0.9894627332687378
3200 0.08367103338241577 4.57720422744751 666.6666666666666 20.509214401245117 0.06509681046009064 0.27703234553337097 0.47041431069374084 0.8637625575065613 5.153545379638672 8.98570442199707 0.15637992322444916 0.30547094345092773 0.318759560585022 0.98945152759552
3300 0.08353880792856216 4.693339824676514 666.6666666666666 20.486343383789062 0.0649494007229805 0.27742400765419006 0.4705815315246582 0.8624119162559509 5.161146640777588 8.990127563476562 0.41314107179641724 0.7846753597259521 0.8152464032173157 0.9895386695861816
3400 0.08341055363416672 4.480522155761719 666.6666666666666 20.465606689453125 0.06481590867042542 0.2776626944541931 0.4704940915107727 0.8583506345748901 5.16757345199585 8.994673728942871 0.13884566724300385 0.2638278901576996 0.2697596848011017 0.9895862936973572
3500 0.08328606188297272 4.503804683685303 666.6666666666666 20.444488525390625 0.06468009948730469 0.27790749073028564 0.47053366899490356 0.8567917346954346 5.174094200134277 8.999589920043945 0.3321625888347626 0.6103517413139343 0.6247004270553589 0.989626407623291
3600 0.08316529542207718 4.674582481384277 666.6666666666666 20.430503845214844 0.06459023803472519 0.2780095338821411 0.4704976975917816 0.8554417490959167 5.182784080505371 9.001632690429688 0.10368100553750992 0.20141969621181488 0.20900677144527435 0.9896478056907654
3700 0.08304775506258011 4.600352764129639 666.6666666666666 20.412569046020508 0.06447510421276093 0.2783046364784241 0.47040706872940063 0.8544200658798218 5.186577796936035 9.006378173828125 0.24565382301807404 0.4635898172855377 0.47627460956573486 0.9896206855773926
3800 0.08293329924345016 4.573183059692383 666.6666666666666 20.379873275756836 0.06426547467708588 0.2785116732120514 0.4705433249473572 0.852631688117981 5.197856903076172 9.007465362548828 0.008494901470839977 0.021918784826993942 0.028172463178634644 0.989727258682251
3900 0.0828220322728157 4.595792293548584 666.6666666666666 20.355594635009766 0.06411003321409225 0.27866655588150024 0.47051769495010376 0.851740300655365 5.199841499328613 9.006763458251953 0.2312510907649994 0.4289188086986542 0.4455702602863312 0.989710807800293
4000 0.08271345496177673 4.39153528213501 666.6666666666666 20.344030380249023 0.06403607875108719 0.27868950366973877 0.4703570306301117 0.8512705564498901 5.2002458572387695 8.999761581420898 0.10373297333717346 0.19812022149562836 0.20528872311115265 0.9897003173828125
4100 0.08260756731033325 4.433596611022949 666.6666666666666 20.320756912231445 0.0638873353600502 0.2789209485054016 0.4704159200191498 0.849642276763916 5.207615375518799 9.001349449157715 0.03988764062523842 0.07093225419521332 0.0703926756978035 0.9897233247756958
4200 0.08250433206558228 4.638283729553223 666.6666666666666 20.29383087158203 0.06371548771858215 0.27928316593170166 0.47047799825668335 0.8440664410591125 5.219839096069336 9.009317398071289 0.4199492335319519 0.7863906621932983 0.8122743368148804 0.989768385887146
4300 0.08240363746881485 4.630273342132568 666.6666666666666 20.269031524658203 0.06355741620063782 0.2796315848827362 0.4704839885234833 0.8435239195823669 5.229341983795166 9.014843940734863 0.09210440516471863 0.16281501948833466 0.16696594655513763 0.9897950887680054
4400 0.08230537176132202 4.410699367523193 666.6666666666666 20.253917694091797 0.06346118450164795 0.27978840470314026 0.4704063832759857 0.8432994484901428 5.238098621368408 9.015174865722656 0.19683660566806793 0.36445820331573486 0.3758573830127716 0.9897762537002563
4500 0.08220929652452469 4.594221591949463 666.6666666666666 20.239660263061523 0.063370481133461 0.2798245847225189 0.4704739451408386 0.8439292907714844 5.241415977478027 9.026561737060547 0.40294310450553894 0.7437716126441956 0.7620673775672913 0.9897770285606384
4600 0.08211527019739151 4.600836277008057 666.6666666666666 20.2269344329834 0.0632895678281784 0.28004971146583557 0.4704223871231079 0.8433206081390381 5.252854347229004 9.030227661132812 0.10390031337738037 0.19467908143997192 0.1952286660671234 0.9897963404655457
4700 0.08202299475669861 4.633965015411377 666.6666666666666 20.214982986450195 0.06321361660957336 0.2802535891532898 0.47043532133102417 0.8407632112503052 5.2624831199646 9.042197227478027 0.31682246923446655 0.6003302931785583 0.6253350377082825 0.9898183941841125
4800 0.08193255215883255 4.618284225463867 666.6666666666666 20.200687408447266 0.06312285363674164 0.2804447114467621 0.4704463481903076 0.8421680927276611 5.262506484985352 9.039022445678711 0.23228491842746735 0.4463649094104767 0.46837612986564636 0.9897968769073486
4900 0.08184371143579483 4.526082515716553 666.6666666666666 20.187116622924805 0.0630367323756218 0.28068092465400696 0.47051820158958435 0.843599259853363 5.272674083709717 9.03891372680664 0.053913265466690063 0.10816247761249542 0.12001337856054306 0.9898298382759094
