Iter Loss lambda1 2/eta sam_edge ||g||_2 ||g_sam||_2 ||g_ssam||_2 ||g||_1 ||g_sam||_1 ||g_ssam||_1 g_alignment sg_alignment ssg_alignment ssam_sam_g_alignment
0 0.1253894865512848 4.594526767730713 666.6666666666666 53.41250991821289 0.4652061462402344 0.888934850692749 0.897892415523529 9.636832237243652 19.14029312133789 19.330991744995117 0.2453756034374237 0.2502361536026001 0.2501620352268219 0.9999631643295288
100 0.10002244263887405 4.459043979644775 666.6666666666666 34.26962661743164 0.18570730090141296 0.4956981837749481 0.5347135663032532 3.3730850219726562 9.801253318786621 10.62286376953125 0.12508247792720795 0.15674225986003876 0.16581599414348602 0.9989769458770752
200 0.09549164772033691 4.545207977294922 666.6666666666666 26.938196182250977 0.11343351006507874 0.3176693022251129 0.41056451201438904 1.7299048900604248 5.670738220214844 7.529916286468506 0.00018908001948148012 0.004551721271127462 0.006569133140146732 0.9922765493392944
300 0.09370750188827515 4.469229221343994 666.6666666666666 24.62833023071289 0.09447327256202698 0.24654264748096466 0.36943790316581726 1.361256718635559 4.594405174255371 7.1138482093811035 0.01731818914413452 0.0354718342423439 0.036730021238327026 0.9824562072753906
400 0.09252458810806274 4.212651252746582 666.6666666666666 23.70901870727539 0.08742685616016388 0.22848330438137054 0.3644062280654907 1.2244755029678345 4.429288864135742 7.35861873626709 0.08354416489601135 0.17298832535743713 0.19431477785110474 0.9793557524681091
500 0.09159323573112488 4.35641622543335 666.6666666666666 23.155620574951172 0.08332144469022751 0.22426122426986694 0.36661383509635925 1.148545265197754 4.429432392120361 7.496155261993408 0.0031767769251018763 0.0029999087564647198 0.003576973220333457 0.9797499775886536
600 0.09081912040710449 4.345106601715088 666.6666666666666 22.74489402770996 0.08034053444862366 0.22393707931041718 0.3693058490753174 1.1004773378372192 4.467259407043457 7.578800201416016 0.029309406876564026 0.06393802165985107 0.07478713989257812 0.9810203909873962
700 0.09015591442584991 4.357908248901367 666.6666666666666 22.429821014404297 0.07809191942214966 0.2244078814983368 0.3712916076183319 1.067534327507019 4.512931823730469 7.650745391845703 0.04835902154445648 0.09708167612552643 0.11127661168575287 0.982105016708374
800 0.0895768404006958 4.408854961395264 666.6666666666666 22.18704605102539 0.07638178020715714 0.22518108785152435 0.37282219529151917 1.046483039855957 4.53948974609375 7.698216438293457 0.024578576907515526 0.058809731155633926 0.06757108867168427 0.9831205010414124
900 0.08906447887420654 4.4224677085876465 666.6666666666666 21.97956657409668 0.07493579387664795 0.22586269676685333 0.3739379048347473 1.0237823724746704 4.566620826721191 7.719433784484863 0.033913351595401764 0.06832026690244675 0.07890813052654266 0.9840097427368164
1000 0.08860559016466141 4.225007057189941 666.6666666666666 21.806554794311523 0.07374092936515808 0.2263595461845398 0.37466150522232056 1.0082130432128906 4.579917907714844 7.742156982421875 0.10253763198852539 0.20889191329479218 0.22856105864048004 0.9846441745758057
1100 0.08819212764501572 4.256341934204102 666.6666666666666 21.644617080688477 0.07263153046369553 0.2269359976053238 0.3751619756221771 0.992428183555603 4.608583450317383 7.757795333862305 0.022674083709716797 0.032022736966609955 0.026215605437755585 0.9851402044296265
