Loss Lambda1 2/eta sam_edge ||g||_2 ||g_sam||_2 ||g||_1 ||g_sam||_1 g_alignment sg_alignment
0.09692034870386124 4.4567179679870605 2000.0 89.32304382324219 0.12527401745319366 0.1756548285484314 1.8245885372161865 2.969682216644287 0.10748428851366043 0.16078148782253265
0.094388447701931 4.933833599090576 2000.0 76.42243194580078 0.09108634293079376 0.12188530713319778 1.1593340635299683 1.8179618120193481 0.011645708233118057 0.024695536121726036
0.09210750460624695 4.67240047454834 2000.0 72.79257202148438 0.08248347043991089 0.10240302234888077 0.960533857345581 1.4129633903503418 0.0038787564262747765 0.01852680742740631
0.09183859080076218 4.635956764221191 2000.0 68.86759185791016 0.07367819547653198 0.08571939915418625 0.8380396962165833 1.0682454109191895 0.027946820482611656 0.07083287090063095
0.09018971025943756 4.797497749328613 2000.0 70.56287384033203 0.07741820812225342 0.10837078839540482 0.949864387512207 1.7119419574737549 0.09249559789896011 0.18055924773216248
0.08896850049495697 4.621801376342773 2000.0 68.79456329345703 0.07351922243833542 0.10656251758337021 0.9815585017204285 1.847668170928955 0.2394959032535553 0.47894707322120667
0.08944050967693329 4.551234245300293 2000.0 70.1016845703125 0.07639128714799881 0.12025336176156998 1.0055210590362549 1.9327491521835327 0.14633919298648834 0.2548084557056427
0.0882062017917633 4.504470348358154 2000.0 67.3825454711914 0.07048069685697556 0.10594149678945541 0.9375416040420532 1.7888243198394775 0.06446053832769394 0.1277250051498413
0.0870363712310791 4.642151355743408 2000.0 66.2549819946289 0.06810188293457031 0.10065879672765732 0.8875440359115601 1.674269199371338 0.0077667683362960815 0.012491224333643913
0.08773666620254517 4.73728084564209 2000.0 64.23821258544922 0.06395231187343597 0.09582533687353134 0.8145076632499695 1.6569674015045166 0.02374584786593914 0.04910532012581825
0.08732274174690247 4.56406831741333 2000.0 62.876930236816406 0.061227526515722275 0.07737524062395096 0.7347170114517212 1.1497223377227783 0.007201355881989002 0.016507243737578392
0.08547502011060715 4.437394618988037 2000.0 66.13800048828125 0.06785751134157181 0.10710909962654114 0.9795175790786743 1.9921910762786865 0.16232214868068695 0.2944522798061371
0.0866689532995224 4.31877326965332 2000.0 63.599735260009766 0.06266669183969498 0.09209872037172318 0.8162558078765869 1.5960373878479004 0.1283854991197586 0.27830687165260315
0.0864931270480156 4.374703407287598 2000.0 64.08073425292969 0.0636339783668518 0.09080129116773605 0.8317896127700806 1.5958691835403442 0.03004949353635311 0.08926711976528168
0.08599095791578293 4.057216167449951 2000.0 63.171905517578125 0.06181276589632034 0.08220186084508896 0.7615181803703308 1.319859504699707 0.04911252483725548 0.10239024460315704
0.08452637493610382 4.458802223205566 2000.0 65.30084991455078 0.06612192094326019 0.10806121677160263 0.9157951474189758 1.9172532558441162 0.2501363456249237 0.477169007062912
0.08466926962137222 4.462419509887695 2000.0 66.3668441772461 0.06833598762750626 0.122203029692173 1.0247273445129395 2.2604165077209473 0.16750909388065338 0.2802935242652893
0.08412854373455048 4.504817008972168 2000.0 63.73916244506836 0.06294629722833633 0.09840767830610275 0.8449850082397461 1.7070882320404053 0.0038352475967258215 0.009880234487354755
0.0843278169631958 4.543933391571045 2000.0 62.741615295410156 0.060960013419389725 0.09831680357456207 0.8959552645683289 1.992741346359253 0.14300693571567535 0.2935306429862976
0.08437254279851913 4.378499984741211 2000.0 63.44907760620117 0.06236528977751732 0.10003047436475754 0.8437325358390808 1.737207293510437 0.0872851088643074 0.16049447655677795
0.08454710245132446 4.441136837005615 2000.0 62.36381530761719 0.060216352343559265 0.09329728037118912 0.8242927193641663 1.6790060997009277 0.02220187708735466 0.056168489158153534
0.08364992588758469 4.307195663452148 2000.0 62.15864562988281 0.059814453125 0.09770291298627853 0.879503071308136 1.9852359294891357 0.13788141310214996 0.2642350196838379
0.08336406201124191 4.318037986755371 2000.0 61.73502731323242 0.05898904800415039 0.08715682476758957 0.7775951623916626 1.4979166984558105 0.17704090476036072 0.38952764868736267
0.08395561575889587 4.392548084259033 2000.0 61.491485595703125 0.058517199009656906 0.0968262180685997 0.7910857200622559 1.689443826675415 0.18509362637996674 0.3489515781402588
0.08368802815675735 4.445793628692627 2000.0 59.617340087890625 0.054951440542936325 0.07171101123094559 0.6504785418510437 1.091890811920166 0.012742182239890099 0.03700689226388931
0.08290556073188782 4.427844524383545 2000.0 61.25535583496094 0.05806157365441322 0.08902696520090103 0.7953351736068726 1.6985939741134644 0.11702556163072586 0.25385361909866333
0.0821193978190422 4.493833541870117 2000.0 61.774166107177734 0.05906505510210991 0.09657575935125351 0.818233847618103 1.8136043548583984 0.2745334208011627 0.5414640307426453
0.082902692258358 4.288753509521484 2000.0 60.02009582519531 0.05570797994732857 0.07992283999919891 0.6502100229263306 1.2311782836914062 0.15863293409347534 0.35458266735076904
0.08177443593740463 4.462967395782471 2000.0 61.50655746459961 0.058546341955661774 0.09617222100496292 0.8160756826400757 1.8098251819610596 0.06660787016153336 0.14536139369010925
0.08097820729017258 4.276892185211182 2000.0 63.74563217163086 0.06295927613973618 0.10427539050579071 0.9485254287719727 2.0154948234558105 0.17480090260505676 0.3220999240875244
0.0828276127576828 4.410468101501465 2000.0 60.749267578125 0.05709122493863106 0.09576959908008575 0.770159125328064 1.6813364028930664 0.11980509757995605 0.22635728120803833
0.08169239014387131 4.125628471374512 2000.0 60.6966438293457 0.056990813463926315 0.08311981707811356 0.7472353577613831 1.4473367929458618 0.178176611661911 0.36510196328163147
0.08117310702800751 4.157196521759033 2000.0 61.047760009765625 0.05766252055764198 0.09533011168241501 0.803083062171936 1.785477638244629 0.2464250773191452 0.49261757731437683
0.08246644586324692 4.264780521392822 2000.0 58.40806579589844 0.052711937576532364 0.06491714715957642 0.5642700791358948 0.9094682335853577 0.04459824040532112 0.1256072223186493
0.08089009672403336 4.408837795257568 2000.0 60.81885528564453 0.05722414329648018 0.09471472352743149 0.8001251816749573 1.7697248458862305 0.18099303543567657 0.369080126285553
0.08007249236106873 4.220860004425049 2000.0 63.082767486572266 0.06163560226559639 0.10281798988580704 0.9377079010009766 1.987257957458496 0.07333479821681976 0.14160117506980896
0.08142143487930298 4.1856889724731445 2000.0 58.01870346069336 0.052001066505908966 0.07285617291927338 0.6481208801269531 1.2618008852005005 0.037116989493370056 0.09557251632213593
0.0819539874792099 3.752460479736328 2000.0 58.00950622558594 0.05198433995246887 0.06422317773103714 0.5589861273765564 0.889440655708313 0.0702999085187912 0.18323509395122528
0.08099083602428436 4.266875267028809 2000.0 60.25598907470703 0.056153554469347 0.09462220966815948 0.8332226872444153 1.938800573348999 0.12806302309036255 0.25110599398612976
0.08124915510416031 3.642061233520508 2000.0 60.411468505859375 0.05644824355840683 0.08673189580440521 0.7502903938293457 1.523637294769287 0.15428560972213745 0.2923229932785034
0.0809541866183281 4.033271312713623 2000.0 57.713706970214844 0.05144769698381424 0.07232241332530975 0.649502694606781 1.2505383491516113 0.006458462215960026 0.034007444977760315
0.07965591549873352 4.184924125671387 2000.0 60.95039367675781 0.05747583881020546 0.09756845980882645 0.8406532406806946 1.8675689697265625 0.1700975000858307 0.30173221230506897
0.08113979548215866 4.112335205078125 2000.0 63.028072357177734 0.06152704358100891 0.10509176552295685 0.8254364132881165 1.7655632495880127 0.07327339053153992 0.11199718713760376
0.08053310960531235 4.18481969833374 2000.0 58.561798095703125 0.05299396812915802 0.06884515285491943 0.575144350528717 0.9672864079475403 0.05277333781123161 0.12559553980827332
0.0799575224518776 4.221409797668457 2000.0 62.1523551940918 0.05980215594172478 0.1027069017291069 0.8847384452819824 1.9253132343292236 0.20235586166381836 0.3673238754272461
0.08094390481710434 4.345839500427246 2000.0 59.63227081298828 0.054979387670755386 0.08586523681879044 0.7108023166656494 1.5422332286834717 0.2074139565229416 0.44100421667099
0.08129724115133286 3.9777309894561768 2000.0 60.0155029296875 0.05569931119680405 0.08805990219116211 0.7414350509643555 1.559037446975708 0.19004763662815094 0.36686208844184875
0.07939647883176804 4.101000785827637 2000.0 59.70916748046875 0.0551234632730484 0.09245533496141434 0.7591873407363892 1.722808599472046 0.17260240018367767 0.32715123891830444
0.08063547313213348 4.262999534606934 2000.0 60.910675048828125 0.05739978700876236 0.09535080194473267 0.7844424247741699 1.669890284538269 0.02267313003540039 0.04009927436709404
0.07967742532491684 4.161191463470459 2000.0 59.13348388671875 0.05404961109161377 0.0815337747335434 0.717986524105072 1.4478075504302979 0.2460174411535263 0.5350899696350098
0.07879272103309631 4.156989097595215 2000.0 60.36756896972656 0.05636495724320412 0.09640558809041977 0.8282644152641296 1.8400195837020874 0.2505585551261902 0.4555358290672302
0.07979397475719452 3.995307445526123 2000.0 59.27404022216797 0.05431079864501953 0.08644392341375351 0.7334497570991516 1.6431900262832642 0.14154905080795288 0.28623342514038086
0.07962323725223541 4.231972694396973 2000.0 59.95537185668945 0.055586036294698715 0.08906307071447372 0.7147948145866394 1.5451631546020508 0.31147605180740356 0.632227897644043
0.08048586547374725 4.064043998718262 2000.0 60.595558166503906 0.056798193603754044 0.10415028035640717 0.8410807847976685 1.9381155967712402 0.22558650374412537 0.38628485798835754
0.07978010177612305 4.286399841308594 2000.0 58.47164535522461 0.052828483283519745 0.07489343732595444 0.6165711879730225 1.1924909353256226 0.10877744853496552 0.27161741256713867
0.08014342188835144 4.198394775390625 2000.0 56.9175910949707 0.05001762509346008 0.06250955164432526 0.5467130541801453 0.8794245719909668 0.04582967981696129 0.11443809419870377
0.07928122580051422 4.284247875213623 2000.0 59.7299690246582 0.055162463337183 0.08838236331939697 0.7081698179244995 1.5380759239196777 0.2752699851989746 0.5740617513656616
0.07941272109746933 3.969125747680664 2000.0 57.751033782958984 0.051515255123376846 0.07213190197944641 0.6181235313415527 1.1323392391204834 0.051466453820466995 0.12381178885698318
0.08051713556051254 4.083951473236084 2000.0 57.86071014404297 0.051714036613702774 0.078261598944664 0.6367470026016235 1.3211474418640137 0.20945201814174652 0.45739784836769104
0.07951126247644424 3.946929454803467 2000.0 61.54153823852539 0.05861401930451393 0.10080501437187195 0.8622407913208008 1.8063058853149414 0.012526484206318855 0.020109063014388084
0.0794534981250763 3.767922878265381 2000.0 59.24383544921875 0.054254598915576935 0.08398719877004623 0.7223113775253296 1.477525234222412 0.0827205553650856 0.16519497334957123
0.07789739966392517 4.298341274261475 2000.0 59.90195846557617 0.055485520511865616 0.09505132585763931 0.7134331464767456 1.617940902709961 0.2817263603210449 0.5548360347747803
0.07875420898199081 3.9793591499328613 2000.0 60.87539291381836 0.05733226612210274 0.0974542424082756 0.8214918971061707 1.7872591018676758 0.2319367676973343 0.4233320653438568
0.0788416638970375 4.171109676361084 2000.0 58.82057571411133 0.05347048491239548 0.08587270975112915 0.7211032509803772 1.6248482465744019 0.16108255088329315 0.3305985927581787
0.07863856106996536 3.570622444152832 2000.0 59.309776306152344 0.054377298802137375 0.08717074245214462 0.6985524892807007 1.521942138671875 0.084039606153965 0.16502095758914948
0.0786445289850235 3.951953887939453 2000.0 57.38282012939453 0.05085081234574318 0.06587184220552444 0.5618666410446167 0.9513791799545288 0.014501208439469337 0.038424063473939896
0.0790492445230484 3.9350016117095947 2000.0 56.837486267089844 0.04987487941980362 0.06778507679700851 0.6153634190559387 1.0724841356277466 0.000660107412841171 0.009576335549354553
0.07755710929632187 4.037249565124512 2000.0 59.256473541259766 0.054278112947940826 0.08910094201564789 0.7020533680915833 1.5320078134536743 0.16215091943740845 0.3194293677806854
0.07836614549160004 3.9027650356292725 2000.0 62.23569107055664 0.05996520444750786 0.11077316850423813 0.9034660458564758 2.060967206954956 0.17169880867004395 0.27048712968826294
0.07960527390241623 4.097320079803467 2000.0 57.32606506347656 0.05074877664446831 0.07511906325817108 0.6202230453491211 1.218672275543213 0.14348439872264862 0.31041568517684937
0.07830086350440979 4.1450886726379395 2000.0 57.105445861816406 0.05035321041941643 0.06545187532901764 0.5616084933280945 0.9534123539924622 0.052552320063114166 0.1403314173221588
0.07797890156507492 4.01474666595459 2000.0 57.01314926147461 0.05018818378448486 0.06917989999055862 0.6412851810455322 1.1769720315933228 0.09102575480937958 0.21550525724887848
